Name: “Table 1 of 1 on page 45 of 138”,Name: “Table 1 of 1 on page 45 of 138”,Name: “Table 1 of 1 on page 45 of 138”,Name: “Table 1 of 1 on page 45 of 138”,Name: “Table 1 of 1 on page 45 of 138”,Name: “Table 1 of 1 on page 45 of 138”,Name: “Table 1 of 1 on page 45 of 138”,Name: “Table 1 of 1 on page 45 of 138”,Name: “Table 1 of 1 on page 45 of 138”,Name: “Table 1 of 1 on page 45 of 138”
Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,40
"Work Location, Large MSAs (pop. 1-3 million), 2010","Work Location, Large MSAs (pop. 1-3 million), 2010","Work Location, Large MSAs (pop. 1-3 million), 2010","Work Location, Large MSAs (pop. 1-3 million), 2010","Work Location, Large MSAs (pop. 1-3 million), 2010",,,,,
(3 Year Sample: 2009-2011),(3 Year Sample: 2009-2011),,,,,,,,
Source: HRTPO analysis of US Census data,Source: HRTPO analysis of US Census data,,,,,,,,
Source file: ACS_11_3YR_B08007.xlsx,Source file: ACS_11_3YR_B08007.xlsx,,,,,,,,
,,,,Worked,,Worked,,,
,,Workers,Worked In,Outside,Worked In,Outside,,,
,"Popuation,",Age 16 and,County of,County of,County of,County of,,,
Large MSAs,2010,Over,Residence,Residence,Residence,Residence,,,
Austin,"1,716,289","856,549","631,032","225,517",74%,26%,,,
Baltimore,"2,710,489","1,318,062","687,818","630,244",52%,48%,,,
Birmingham,"1,128,047","486,545","345,254","141,291",71%,29%,,,
Buffalo,"1,135,509","516,703","453,940","62,763",88%,12%,,,
Charlotte,"1,758,038","812,811","593,405","219,406",73%,27%,,,
Cincinnati,"2,130,151","985,151","583,416","401,735",59%,41%,,,
Cleveland,"2,077,240","932,678","706,688","225,990",76%,24%,,,
Columbus,"1,836,536","875,570","647,477","228,093",74%,26%,,,
Denver,"2,543,482","1,271,588","615,380","656,208",48%,52%,,,
HAMPTON ROADS,"1,671,683","823,011","433,817","389,194",53%,47%,,,
Hartford,"1,212,381","586,724","435,253","151,471",74%,26%,,,
Indianapolis,"1,756,241","816,747","519,012","297,735",64%,36%,,,
Jacksonville,"1,345,596","610,309","475,308","135,001",78%,22%,,,
Kansas City,"2,035,334","979,839","600,642","379,197",61%,39%,,,
Las Vegas,"1,951,269","873,743","859,248","14,495",98%,2%,,,
Louisville,"1,283,566","581,365","408,158","173,207",70%,30%,,,
Memphis,"1,316,100","568,767","449,672","119,095",79%,21%,,,
Milwaukee,"1,555,908","737,573","526,983","210,590",71%,29%,,,
Nashville,"1,589,934","743,748","487,741","256,007",66%,34%,,,
New Orleans,"1,167,764","527,151","338,991","188,160",64%,36%,,,
Oklahoma City,"1,252,987","587,703","423,420","164,283",72%,28%,,,
Orlando,"2,134,411","974,729","705,331","269,398",72%,28%,,,
Pittsburgh,"2,356,285","1,088,444","838,326","250,118",77%,23%,,,
Portland,"2,226,009","1,034,023","697,107","336,916",67%,33%,,,
Providence,"1,600,852","752,336","475,010","277,326",63%,37%,,,
Raleigh,"1,130,490","547,445","407,966","139,479",75%,25%,,,
Richmond,"1,258,251","591,234","274,638","316,596",46%,54%,,,
Rochester,"1,054,323","485,645","400,982","84,663",83%,17%,,,
Sacramento,"2,149,127","906,056","677,602","228,454",75%,25%,,,
Salt Lake City,"1,124,197","535,391","482,928","52,463",90%,10%,,,
San Antonio,"2,142,508","960,466","819,590","140,876",85%,15%,,,
San Jose,"1,836,911","846,753","726,724","120,029",86%,14%,,,
St. Louis,"2,812,896","1,311,131","782,439","528,692",60%,40%,,,
Tampa,"2,783,243","1,193,766","965,576","228,190",81%,19%,,,
HistoricJaalmAesnCalityys/isWiolfl iaCmesnbsuursg /TYroarnksTproarntsaptoirotnatiDoantSatudy,HistoricJaalmAesnCalityys/isWiolfl iaCmesnbsuursg /TYroarnksTproarntsaptoirotnatiDoantSatudy,HistoricJaalmAesnCalityys/isWiolfl iaCmesnbsuursg /TYroarnksTproarntsaptoirotnatiDoantSatudy,HistoricJaalmAesnCalityys/isWiolfl iaCmesnbsuursg /TYroarnksTproarntsaptoirotnatiDoantSatudy,,,,,,
