Name: “Table 1 of 1 on page 6 of 80”,Name: “Table 1 of 1 on page 6 of 80”,Name: “Table 1 of 1 on page 6 of 80”,Name: “Table 1 of 1 on page 6 of 80”,Name: “Table 1 of 1 on page 6 of 80”
Table: 4,Table: 4,Table: 4,Table: 4,Table: 4
,,,,
,,,,TA BL E OF CO N TE NTS
,TAB,TITLE,TITLE,PAGE
,,Transmittal Letter,Transmittal Letter,
,,Freedom of Information Act Letter,Freedom of Information Act Letter,
,,Table of Contents,Table of Contents,i
,,List of Exhibits,List of Exhibits,ii
,,Executive Summary,Executive Summary,E-1
,1,Qualifications and Experience,Qualifications and Experience,
,,1.a,Organizational Approach,1
,,1.b,Experience,8
,,1.c,Point of Contact,36
,,1.d,References,37
,,1.e,Financial Statements,38
,,1.f,"Small, Woman and Minority Owned Business Participation",39
,2,Project Characteristics,Project Characteristics,
,,2.a,Project Description,40
,,2.b,VDOT Participation,43
,,2.c,Permits,44
,,2.d,Environmental Issues,45
,,2.e,Critical Success Factors,47
,,2.f,Schedule,49
,,2.g,Timely Completion of the Project,50
,,2.h,"Assumptions Related to Ownership, Liability and Operational",
,,,Responsibility,51
,,2.i,Project Partial Openings,52
,3,Project Financing (Restricted Distribution),Project Financing (Restricted Distribution),
,,3.a,Project Cost Estimate,53
,,3.b,Financing Plan,57
,,3.c,Financial Assumptions,58
,,3.d,Risk Factors,62
,,3.e,Additional Resources,63
,,3.f,Sources and Uses of Funds,64
,4,Public Support,Public Support,
,,4.a,Community Benefits,65
,,4.b,Government and Community Support,67
,,4.c,Public Involvement Plan,68
,5,Project Benefits/Compatibility,Project Benefits/Compatibility,
,,5.a,Public Benefits,69
,,5.b,Economic Benefits,70
THiIRD,HAMPTON ROADS CROSSING,HAMPTON ROADS CROSSING,HAMPTON ROADS CROSSING,i
CONCEPTUAL PROPOSAL,CONCEPTUAL PROPOSAL,CONCEPTUAL PROPOSAL,,
