Name: “Table 1 of 1 on page 13 of 55”,Name: “Table 1 of 1 on page 13 of 55”,Name: “Table 1 of 1 on page 13 of 55”,Name: “Table 1 of 1 on page 13 of 55”,Name: “Table 1 of 1 on page 13 of 55”,Name: “Table 1 of 1 on page 13 of 55”,Name: “Table 1 of 1 on page 13 of 55”,Name: “Table 1 of 1 on page 13 of 55”,Name: “Table 1 of 1 on page 13 of 55”,Name: “Table 1 of 1 on page 13 of 55”,Name: “Table 1 of 1 on page 13 of 55”,Name: “Table 1 of 1 on page 13 of 55”,Name: “Table 1 of 1 on page 13 of 55”,Name: “Table 1 of 1 on page 13 of 55”,Name: “Table 1 of 1 on page 13 of 55”,Name: “Table 1 of 1 on page 13 of 55”,Name: “Table 1 of 1 on page 13 of 55”,Name: “Table 1 of 1 on page 13 of 55”,Name: “Table 1 of 1 on page 13 of 55”
Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13
,,,,,,,,,,,,,,,,,,
,,,,,,Southeastern Parkway & Greenbelt,Southeastern Parkway & Greenbelt,Southeastern Parkway & Greenbelt,Southeastern Parkway & Greenbelt,,,,,Route 460 Realignment,Route 460 Realignment,Route 460 Realignment,,
,,,,,,AM Peak,AM,AM,PM Peak Hour,PM,,,AM Peak,AM,AM,PM Peak Hour,PM,
,,,,,,Hour Criteria,Peak,Peak,Criteria,Peak,PM Peak,,Hour Criteria,Peak,Peak,Criteria,Peak,PM Peak
,,,,,,(Density4 ),Hour,Hour,(Density4 ),Hour,Hour,,(Density4 ),Hour,Hour,(Density4 ),Hour,Hour
,Planning,,,,,(Avg Travel,Calc.,LOS,(Avg Travel,Calc.,LOS,,(Avg Travel,Calc.,LOS,(Avg Travel,Calc.,LOS
,Analysis,Segments,,,ADT,Speed5 ),Volume,(HCS),Speed5 ),Volume,(HCS),ADT,Speed5 ),Volume,(HCS),Speed5 ),Volume,(HCS)
,R,New Alignment Route 460 (4 segments),,,,,,,,,,,,,,,,
,R1,Route 58 Bypass to Windsor town limits,,,,,,,,,,"20,700",,,,7.4,"1,900",A
,R2,Windsor town limits to Ivor,,,,,,,,,,"15,100",,,,5.4,"1,400",A
,R3,Ivor to Wakefield,,,,,,,,,,"15,700",,,,5.6,"1,400",A
,R4,Wakefield to Waverly,,,,,,,,,,"15,000",,,,5.4,"1,400",A
,R5,Waverly to Route 625,,,,,,,,,,"8,600",,,,3.1,800,A
,R6,Route 625 to Route 156,,,,,,,,,,"9,500",,,,3.4,900,A
,R7,Route 156 to I-295,,,,,,,,,,"9,600",,,,3.6,900,A
,S,Southeastern Parkway (6 segments),,,,,,,,,,,,,,,,
,S1,Great Bridge Bypass to Centreville Tpk,,,"35,000",,,,12.6,"3,200",B,,,,,,,
,S2,Centreville Tpk to Indian River Rd,,,"34,400",,,,12.4,"3,100",B,,,,,,,
,S3,Indian River Rd to Princess Anne Rd,,,"14,100",,,,5.1,"1,300",A,,,,,,,
,S4,Princess Anne Rd to Dam Neck Rd,,,"16,100",,,,5.8,"1,500",A,,,,,,,
,S5,Dam Neck Rd to Oceana Blvd,,,"9,400",,,,3.4,800,A,,,,,,,
,S6 Oceana Blvd to I-264,S6 Oceana Blvd to I-264,,,"25,000",,,,8.9,"2,300",A,,,,,,,
,LEVEL OF SERVICE,LEVEL OF SERVICE,A,B,C,D,E,F,,,,,,,,,,
,FREEWAY (Density pc/mi/ln),FREEWAY (Density pc/mi/ln),0-11,> 11-18,> 18-26,> 26-35,> 35-45,>45,,,,,,,,,,
,ARTERIAL - CLASS 1 (Average Travel Speed mph),ARTERIAL - CLASS 1 (Average Travel Speed mph),>42,>34-42,>27-34,>21-27,>16-21,"
    ",,,,,,,,,,
,ARTERIAL - CLASS 2 (Average Travel Speed mph),ARTERIAL - CLASS 2 (Average Travel Speed mph),>35,>28-35,>22-28,>17-22,>13-17,"
    ",,,,,,,,,,
,ARTERIAL - CLASS 3 (Average Travel Speed mph),ARTERIAL - CLASS 3 (Average Travel Speed mph),>30,>24-30,>18-24,>14-18,>10-14,"
    ",,,,,,,,,,
Notes*,,,,,,,,,,,,,,,,,,
"1. PHF based on data from studies:Norfolk LOS study, Newport etc.","1. PHF based on data from studies:Norfolk LOS study, Newport etc.","1. PHF based on data from studies:Norfolk LOS study, Newport etc.",,,,,,,,,,,,,,,,
2. K factor based on HRPDC,2. K factor based on HRPDC,2. K factor based on HRPDC,,,,,,,,,,,,,,,,
3. D Factor based on HRPDC & Studies: etc.,3. D Factor based on HRPDC & Studies: etc.,3. D Factor based on HRPDC & Studies: etc.,,,,,,,,,,,,,,,,
4. Density for Freeway Segments (pc/mi/ln),4. Density for Freeway Segments (pc/mi/ln),4. Density for Freeway Segments (pc/mi/ln),,,,,,,,,,,,,,,,
5.,Average Travel Speed for Arterial Segments (mph),Average Travel Speed for Arterial Segments (mph),,,,,,,,,,,,,,,,
*I-264 Corridor Study completed by URS.,*I-264 Corridor Study completed by URS.,*I-264 Corridor Study completed by URS.,,,,,,,,,,,,,,,,
Elbow Road Study completed by FHI.,Elbow Road Study completed by FHI.,Elbow Road Study completed by FHI.,,,,,,,,,,,,,,,,
I-264 Lynnhaven/Great Neck Interchange Study completed by FHI.,I-264 Lynnhaven/Great Neck Interchange Study completed by FHI.,I-264 Lynnhaven/Great Neck Interchange Study completed by FHI.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,G-10
