Name: “Table 1 of 1 on page 30 of 55”,Name: “Table 1 of 1 on page 30 of 55”,Name: “Table 1 of 1 on page 30 of 55”,Name: “Table 1 of 1 on page 30 of 55”,Name: “Table 1 of 1 on page 30 of 55”,Name: “Table 1 of 1 on page 30 of 55”,Name: “Table 1 of 1 on page 30 of 55”,Name: “Table 1 of 1 on page 30 of 55”,Name: “Table 1 of 1 on page 30 of 55”,Name: “Table 1 of 1 on page 30 of 55”,Name: “Table 1 of 1 on page 30 of 55”,Name: “Table 1 of 1 on page 30 of 55”,Name: “Table 1 of 1 on page 30 of 55”,Name: “Table 1 of 1 on page 30 of 55”,Name: “Table 1 of 1 on page 30 of 55”,Name: “Table 1 of 1 on page 30 of 55”
Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30
,,,,,,,,,,,,,,,
,,,,,Table H-1 Daily Travel Pattern – No Project,Table H-1 Daily Travel Pattern – No Project,Table H-1 Daily Travel Pattern – No Project,Table H-1 Daily Travel Pattern – No Project,Table H-1 Daily Travel Pattern – No Project,,,,,,
,,,,,Virginia,,Va Bch,Newport,,,,,,,
Home-Based Work,Chesapeake,Norfolk,Portsmouth,Suffolk,Beach,Isle of Wight,Waterfront,News,Hampton,Poquoson,Williamsburg,James City,York,Gloucester,
,1,2,3,4,5,6,7,11,12,13,14,15,16,17,Total
Chesapeake,"148,431","44,148","27,401","13,387","33,083","1,575",586,"1,894","1,078",12,50,71,105,0,"271,820"
Norfolk,"16,135","158,210","7,365","1,226","37,042",204,599,840,"1,339",13,64,81,106,0,"223,223"
Portsmouth,"21,277","16,915","39,175","7,715","3,947","1,057",90,"1,304",717,8,45,54,73,0,"92,379"
Suffolk,"15,610","6,047","8,353","57,799","2,371","5,664",55,"3,203","1,611",21,92,122,181,3,"101,133"
Virginia Beach,"63,196","123,746","8,727","3,090","354,912",432,"16,144",818,944,12,27,35,82,0,"572,164"
Isle of Wight,"1,417",759,807,"4,116",259,"26,439",7,"2,939","1,427",20,77,99,163,5,"38,534"
Va Bch Waterfront,"1,153","3,171",218,71,"17,554",12,"6,597",23,27,1,0,0,2,0,"28,828"
Newport News,"1,789","3,196",997,"2,116",548,"3,742",12,"144,128","38,092","1,029","9,549","13,696","19,260","1,813","239,968"
Hampton,"1,661","6,872",895,"1,497","1,330","2,453",25,"44,717","82,527",940,"1,712","2,265","4,950",301,"152,144"
Poquoson,88,325,46,87,67,161,2,"4,467","5,194","2,488",398,527,"1,825",108,"15,784"
Williamsburg,2,10,2,3,1,5,0,492,100,5,"6,308","3,649","1,777",42,"12,396"
James City,15,66,9,19,6,38,0,"2,847",562,25,"15,715","39,584","8,019",166,"67,071"
York,233,799,125,254,156,470,4,"23,198","11,678","1,093","8,894","10,134","21,735","1,633","80,405"
Gloucester,1,6,1,2,0,5,0,300,72,4,122,149,277,"21,147","22,087"
Total,"271,010","364,270","94,122","91,381","451,276","42,257","24,119","231,170","145,367","5,671","43,054","70,467","58,554","25,219","1,917,936"
