Name: “Table 1 of 1 on page 5 of 23”,Name: “Table 1 of 1 on page 5 of 23”,Name: “Table 1 of 1 on page 5 of 23”,Name: “Table 1 of 1 on page 5 of 23”,Name: “Table 1 of 1 on page 5 of 23”,Name: “Table 1 of 1 on page 5 of 23”,Name: “Table 1 of 1 on page 5 of 23”,Name: “Table 1 of 1 on page 5 of 23”,Name: “Table 1 of 1 on page 5 of 23”,Name: “Table 1 of 1 on page 5 of 23”,Name: “Table 1 of 1 on page 5 of 23”,Name: “Table 1 of 1 on page 5 of 23”,Name: “Table 1 of 1 on page 5 of 23”,Name: “Table 1 of 1 on page 5 of 23”
Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5
,,,,,,,,,,,,,
,Table 1-2 Capital Sources & Cost Summary with Optimized Tolls,Table 1-2 Capital Sources & Cost Summary with Optimized Tolls,Table 1-2 Capital Sources & Cost Summary with Optimized Tolls,Table 1-2 Capital Sources & Cost Summary with Optimized Tolls,Table 1-2 Capital Sources & Cost Summary with Optimized Tolls,Table 1-2 Capital Sources & Cost Summary with Optimized Tolls,Table 1-2 Capital Sources & Cost Summary with Optimized Tolls,Table 1-2 Capital Sources & Cost Summary with Optimized Tolls,Table 1-2 Capital Sources & Cost Summary with Optimized Tolls,Table 1-2 Capital Sources & Cost Summary with Optimized Tolls,Table 1-2 Capital Sources & Cost Summary with Optimized Tolls,,
,,,,,,,,,,,Const.,Const.,Total
,,,Net,,Additional,Additional,Total Bond /,,Funding,Funding,,,
,,,,,,,,,,,,,Revenue
Project,P/D & E (1),,,,,,,,,,Start,Start,
,,Total Cost (2),Total Cost (2),Funding (3),Funding (3),Funding (3),Loan Funds,,Deficit,,Date,Date,Start
,,,,,,,,,,,,,Date
Scenario,,,,,,,,,,,,,
#1,"81,000,000","4,152,400,000","4,152,400,000",,"193,500,000","193,500,000","2,805,000,000","1,153,900,000","1,153,900,000","1,153,900,000",2006,2006,2006
