Name: “Table 1 of 1 on page 13 of 88”,Name: “Table 1 of 1 on page 13 of 88”,Name: “Table 1 of 1 on page 13 of 88”,Name: “Table 1 of 1 on page 13 of 88”,Name: “Table 1 of 1 on page 13 of 88”,Name: “Table 1 of 1 on page 13 of 88”,Name: “Table 1 of 1 on page 13 of 88”,Name: “Table 1 of 1 on page 13 of 88”,Name: “Table 1 of 1 on page 13 of 88”,Name: “Table 1 of 1 on page 13 of 88”,Name: “Table 1 of 1 on page 13 of 88”,Name: “Table 1 of 1 on page 13 of 88”,Name: “Table 1 of 1 on page 13 of 88”,Name: “Table 1 of 1 on page 13 of 88”,Name: “Table 1 of 1 on page 13 of 88”
Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13
,,,,,,,,,,,,,,
,,,,,,,,,,,Toll Feasibility Study,Toll Feasibility Study,Toll Feasibility Study,Toll Feasibility Study
"congestion; if tolls are too high, travel demand for these roadways will be relatively low","congestion; if tolls are too high, travel demand for these roadways will be relatively low","congestion; if tolls are too high, travel demand for these roadways will be relatively low","congestion; if tolls are too high, travel demand for these roadways will be relatively low","congestion; if tolls are too high, travel demand for these roadways will be relatively low","congestion; if tolls are too high, travel demand for these roadways will be relatively low","congestion; if tolls are too high, travel demand for these roadways will be relatively low","congestion; if tolls are too high, travel demand for these roadways will be relatively low","congestion; if tolls are too high, travel demand for these roadways will be relatively low","congestion; if tolls are too high, travel demand for these roadways will be relatively low","congestion; if tolls are too high, travel demand for these roadways will be relatively low","congestion; if tolls are too high, travel demand for these roadways will be relatively low","congestion; if tolls are too high, travel demand for these roadways will be relatively low","congestion; if tolls are too high, travel demand for these roadways will be relatively low","congestion; if tolls are too high, travel demand for these roadways will be relatively low"
leaving,a,significant,amount,of,excess,,capacity.,capacity.,The,improvements,improvements,the,tolls,are
financing will therefore not sufficiently benefit the traveling public.,financing will therefore not sufficiently benefit the traveling public.,financing will therefore not sufficiently benefit the traveling public.,financing will therefore not sufficiently benefit the traveling public.,financing will therefore not sufficiently benefit the traveling public.,financing will therefore not sufficiently benefit the traveling public.,financing will therefore not sufficiently benefit the traveling public.,financing will therefore not sufficiently benefit the traveling public.,financing will therefore not sufficiently benefit the traveling public.,financing will therefore not sufficiently benefit the traveling public.,financing will therefore not sufficiently benefit the traveling public.,Tolls may also cause,Tolls may also cause,Tolls may also cause,Tolls may also cause
travelers to deviate from tolled routes creating congestion problems on roadways that,travelers to deviate from tolled routes creating congestion problems on roadways that,travelers to deviate from tolled routes creating congestion problems on roadways that,travelers to deviate from tolled routes creating congestion problems on roadways that,travelers to deviate from tolled routes creating congestion problems on roadways that,travelers to deviate from tolled routes creating congestion problems on roadways that,travelers to deviate from tolled routes creating congestion problems on roadways that,travelers to deviate from tolled routes creating congestion problems on roadways that,travelers to deviate from tolled routes creating congestion problems on roadways that,travelers to deviate from tolled routes creating congestion problems on roadways that,travelers to deviate from tolled routes creating congestion problems on roadways that,travelers to deviate from tolled routes creating congestion problems on roadways that,travelers to deviate from tolled routes creating congestion problems on roadways that,travelers to deviate from tolled routes creating congestion problems on roadways that,travelers to deviate from tolled routes creating congestion problems on roadways that
are part of competing routes.,are part of competing routes.,are part of competing routes.,are part of competing routes.,These effects can impact existing transportation plans,These effects can impact existing transportation plans,These effects can impact existing transportation plans,These effects can impact existing transportation plans,These effects can impact existing transportation plans,These effects can impact existing transportation plans,These effects can impact existing transportation plans,These effects can impact existing transportation plans,These effects can impact existing transportation plans,These effects can impact existing transportation plans,These effects can impact existing transportation plans
and planning activities associated with other projects.,and planning activities associated with other projects.,and planning activities associated with other projects.,and planning activities associated with other projects.,and planning activities associated with other projects.,and planning activities associated with other projects.,and planning activities associated with other projects.,and planning activities associated with other projects.,and planning activities associated with other projects.,and planning activities associated with other projects.,,,,,
