Name: “Table 1 of 1 on page 77 of 88”,Name: “Table 1 of 1 on page 77 of 88”,Name: “Table 1 of 1 on page 77 of 88”,Name: “Table 1 of 1 on page 77 of 88”,Name: “Table 1 of 1 on page 77 of 88”,Name: “Table 1 of 1 on page 77 of 88”
Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77
,,,,,
,,,,Toll Feasibility Study,Toll Feasibility Study
"Table F-1 Input Parameter Distributions – HRX,","Table F-1 Input Parameter Distributions – HRX,","Table F-1 Input Parameter Distributions – HRX,","Table F-1 Input Parameter Distributions – HRX,",,Segment 1
Parameter,Initial Value,Lower Limit,Upper Limit,,Logic
,,,,"Despite model adaptations,","Despite model adaptations,"
Toll Revenue,1.0,0.7,1.6,,
,,,,most likely estimating low.,most likely estimating low.
,,,,Little upper movement,Little upper movement
Annualization Factor,330,275,350,,
,,,,,possibilities
Ramp-up Factor,-30%,-60%,0%,Double to no impact,Double to no impact
,,,,Lower limit from Blue Chip,Lower limit from Blue Chip
,,,,Economic Indicators Long-,Economic Indicators Long-
Inflation Rate,3.89%,2.5,4.5,,
,,,,"Range CPI forecast Mar 10,","Range CPI forecast Mar 10,"
,,,,,2004
,,,,Restrain upper limit since,Restrain upper limit since
Operations &,,,,,
,30%,15%,35%,assume VDOT would pick up,assume VDOT would pick up
Maintenance Percentage,,,,,
,,,,higher costs,
Construction Start Year,2005,2005,2006,,Up 1 year
Interest Rate,5.85%,4.39%,7.31%,Down / up 25%,
Prelim. Design &,,,,,
,3%,2%,4%,Down / up 1%-pt,
Engineering,,,,,
Construction Cost,"1,795,000,000","1,615,500,000","1,974,500,000",Down / up 10%,
Construction Length,3,2,4,Down / up 1 year,
,,,,,F-5
