Name: “Table 1 of 1 on page 79 of 88”,Name: “Table 1 of 1 on page 79 of 88”,Name: “Table 1 of 1 on page 79 of 88”,Name: “Table 1 of 1 on page 79 of 88”,Name: “Table 1 of 1 on page 79 of 88”
Table: 79,Table: 79,Table: 79,Table: 79,Table: 79
,,,,
,,,,Toll Feasibility Study
Table F-3 Input Parameter Distributions - Midtown Tunnel and MLK Freeway,Table F-3 Input Parameter Distributions - Midtown Tunnel and MLK Freeway,Table F-3 Input Parameter Distributions - Midtown Tunnel and MLK Freeway,Table F-3 Input Parameter Distributions - Midtown Tunnel and MLK Freeway,Table F-3 Input Parameter Distributions - Midtown Tunnel and MLK Freeway
Parameter,Initial Value,Lower Limit,Upper Limit,Logic
,,,,Despite model
Toll Revenue Factor,1.0,0.7,1.6,"adaptations, most likely"
,,,,estimating low.
,,,,Little upper movement
Annualization Factor,313,270,335,
,,,,possibilities
Year 1 Ramp-up Factor,21.3%,0%,42.6%,Double to no impact
Year 2 Ramp-up Factor,14.2%,0%,28.5%,Double to no impact
,,,,Lower limit from Blue
,,,,Chip Economic Indicators
Inflation Rate,3.89%,2.5,4.5,
,,,,Long-Range CPI forecast
,,,,"Mar 10, 2004;"
,,,,Restrain upper limit since
Operations &,,,,
,30%,15%,35%,assume VDOT would pick
Maintenance Factor,,,,
,,,,up higher costs
Construction Start Year,2009,2008,2010,Down / up 1 year
Interest Rate,5.85%,4.39%,7.31%,Down / up 25%
Prelim Design &,,,,
,3%,2%,4%,Down / up 1%-pt
Engineering,,,,
Construction Cost,"421,000,000","378,900,000","463,100,000",Down / up 10%
Construction Length,7,5,8,Down / up 25%
,,,,F-7
